ReviewID,CustomerID,ReviewDate,Rating,ProductID,ReviewText,SentimentScores,SentimentCategory,SentimentBucket
1163,15,2023-10-04,3,11,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1164,69,2023-01-04,3,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1165,20,2024-02-06,5,12,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1166,63,2024-11-10,5,15,The build quality  is impressive.,0.5106,Positive,0.5 to 1.0
1167,50,2024-08-21,5,19,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1168,93,2025-09-21,5,16,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
1169,97,2025-06-24,4,19,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1170,78,2023-12-19,4,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1171,49,2024-01-12,2,4,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1172,33,2025-04-03,5,15,The  build quality is impressive.,0.5106,Positive,0.5 to 1.0
1173,76,2025-08-09,4,3,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1174,69,2025-08-24,4,3,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1175,78,2025-07-04,5,6,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1176,74,2025-05-27,5,15,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1177,45,2023-12-28,3,10,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1178,43,2024-09-08,1,6,I had a bad experience with this product.,-0.5423,Negative,-1.0 to -0.5
1179,84,2025-07-31,3,7,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1180,64,2025-06-19,5,18,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1181,28,2025-02-25,3,8,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1182,70,2023-08-21,4,15,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1183,91,2023-02-06,3,4,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1184,5,2023-12-25,5,18,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
1185,5,2025-10-01,5,12,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1186,80,2025-10-15,4,11,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1187,66,2023-06-11,4,9,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1188,17,2023-04-05,5,2,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
1189,32,2023-12-28,3,20,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1190,16,2024-08-19,1,4,The  product arrived late.,0.0,Negative,0.0 to 0.49
1191,60,2023-08-27,5,19,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1192,80,2024-05-21,3,19,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1193,7,2025-06-13,5,2,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1194,11,2023-03-01,3,13,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1195,89,2023-11-19,5,2,Exceeded  my expectations!,0.0,Positive,0.0 to 0.49
1196,57,2024-06-07,5,16,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1197,70,2024-10-30,1,15,The product arrived late.,0.0,Negative,0.0 to 0.49
1198,92,2024-06-25,4,1,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1199,71,2024-09-16,4,7,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1200,89,2024-04-04,4,17,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1201,14,2023-08-04,4,11,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1202,28,2023-04-28,3,17,Not worth the  money.,-0.1695,Mixed Negative,-0.49 to 0.0
1203,2,2025-07-20,4,19,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1204,19,2024-11-06,4,18,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1205,73,2025-12-04,5,17,The quality  is top-notch.,0.0,Positive,0.0 to 0.49
1206,50,2023-07-06,4,12,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1207,90,2025-06-27,5,18,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1208,16,2024-07-11,5,15,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1209,53,2024-04-03,5,10,Five stars for  the quick delivery.,0.0,Positive,0.0 to 0.49
1210,67,2024-10-24,4,8,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1211,30,2023-10-04,5,18,Customer support  was very helpful.,0.6997,Positive,0.5 to 1.0
1212,82,2024-10-11,2,19,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1213,14,2023-12-23,5,9,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1214,100,2025-08-27,4,10,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1215,68,2025-03-28,2,7,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
1216,53,2023-04-14,5,11,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
1217,81,2024-01-14,5,18,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1218,8,2025-11-09,5,9,Shipping was  fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1219,49,2025-05-28,5,7,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1220,25,2023-01-26,2,8,The product arrived late.,0.0,Negative,0.0 to 0.49
1221,42,2023-08-31,4,17,"Good quality, but could  be cheaper.",0.2382,Positive,0.0 to 0.49
1222,57,2025-05-23,3,6,"I love this product, will buy  again!",0.6696,Mixed Positive,0.5 to 1.0
1223,18,2025-11-12,3,16,"Great purchase, very satisfied.",0.8016,Mixed Positive,0.5 to 1.0
1224,82,2025-11-30,5,14,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1225,93,2024-08-08,2,8,The product arrived late.,0.0,Negative,0.0 to 0.49
1226,75,2024-08-17,5,5,"I love this product,  will buy again!",0.6696,Positive,0.5 to 1.0
1227,30,2025-01-20,5,14,"Great purchase, very  satisfied.",0.8016,Positive,0.5 to 1.0
1228,57,2023-11-30,4,1,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1229,31,2025-06-01,4,17,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1230,55,2025-04-27,5,18,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
1231,81,2024-09-02,2,7,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
1232,7,2024-09-18,5,17,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1233,73,2024-03-13,3,5,"The product is  okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1234,37,2024-02-21,3,8,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1235,87,2023-05-24,5,1,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1236,60,2023-02-07,4,3,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1237,94,2024-10-20,1,17,"Not satisfied, the product broke after a week.",-0.6288,Negative,-1.0 to -0.5
1238,15,2025-06-13,4,9,Customer  support was very helpful.,0.6997,Positive,0.5 to 1.0
1239,49,2024-02-07,5,15,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1240,66,2025-02-28,3,5,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1241,62,2024-03-11,3,17,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1242,22,2025-02-08,4,19,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1243,92,2023-11-08,5,10,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1244,8,2024-01-20,5,7,"I love this product, will  buy again!",0.6696,Positive,0.5 to 1.0
1245,60,2025-12-19,3,5,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1246,53,2024-08-04,4,1,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1247,79,2024-08-08,2,6,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1248,72,2025-12-19,4,2,Shipping was fast and the item was  well-packaged.,0.0,Positive,0.0 to 0.49
1249,72,2025-01-23,3,5,"Average  experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1250,11,2025-10-23,1,10,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1251,20,2024-06-10,3,2,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1252,87,2024-12-10,5,8,Exceeded  my expectations!,0.0,Positive,0.0 to 0.49
1253,68,2024-06-30,3,3,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1254,45,2024-02-16,5,4,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1255,42,2025-12-15,5,8,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1256,80,2025-08-12,2,4,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
1257,93,2023-02-05,4,10,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1258,80,2023-11-13,5,1,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
1259,66,2023-06-13,3,15,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1260,47,2025-09-02,5,6,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
1261,12,2023-08-08,4,18,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1262,46,2024-08-26,2,17,Disappointed with  the performance.,-0.4767,Negative,-0.49 to 0.0
1263,48,2023-09-20,3,9,"Average  experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1264,72,2023-05-07,5,7,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1265,81,2023-04-29,4,20,Customer support  was very helpful.,0.6997,Positive,0.5 to 1.0
1266,65,2025-07-01,4,14,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1267,85,2024-07-11,5,4,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1268,60,2023-10-06,3,6,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1269,39,2024-02-09,4,13,The quality is  top-notch.,0.0,Positive,0.0 to 0.49
1270,72,2025-07-11,4,16,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1271,64,2024-04-28,4,10,The quality  is top-notch.,0.0,Positive,0.0 to 0.49
1272,82,2025-12-24,4,14,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
1273,74,2024-02-19,4,10,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1274,24,2025-08-14,1,1,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1275,52,2023-06-06,5,2,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1276,52,2024-11-05,2,10,"Good quality, but  could be cheaper.",0.2382,Mixed Negative,0.0 to 0.49
1277,20,2023-09-28,4,11,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1278,25,2023-06-22,5,17,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1279,54,2025-09-13,3,8,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1280,88,2023-01-18,3,19,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1281,58,2023-09-24,5,12,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1282,7,2023-04-24,2,19,The product arrived late.,0.0,Negative,0.0 to 0.49
1283,67,2024-09-24,3,2,"The  product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1284,2,2025-10-04,1,12,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1285,81,2024-07-15,4,12,"Good quality, but could be  cheaper.",0.2382,Positive,0.0 to 0.49
1286,89,2025-03-12,5,19,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1287,69,2024-10-04,2,17,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
1288,77,2025-06-09,5,8,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1289,52,2023-09-30,3,7,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1290,30,2024-04-01,3,6,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1291,90,2024-05-20,4,2,Shipping was fast and the item  was well-packaged.,0.0,Positive,0.0 to 0.49
1292,16,2024-03-15,5,5,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1293,23,2024-11-07,5,2,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
1294,86,2023-06-11,4,11,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1295,61,2025-09-16,5,8,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1296,60,2025-10-26,4,9,"Good quality,  but could be cheaper.",0.2382,Positive,0.0 to 0.49
1297,87,2024-08-14,3,5,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1298,82,2024-08-13,4,1,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1299,44,2025-07-02,4,18,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1300,6,2024-04-14,4,11,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1301,79,2025-05-28,4,13,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1302,20,2023-11-29,3,11,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1303,99,2024-03-22,4,3,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1304,77,2024-05-09,3,15,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1305,24,2025-01-26,1,4,The  product arrived late.,0.0,Negative,0.0 to 0.49
1306,89,2023-09-03,4,1,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1307,36,2024-05-16,3,13,"Average  experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1308,46,2025-02-03,4,5,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
1309,53,2024-10-12,4,8,"I love this product,  will buy again!",0.6696,Positive,0.5 to 1.0
1310,96,2025-11-19,3,17,"Good  quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1311,71,2023-01-29,5,13,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1312,11,2023-05-16,4,18,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1313,2,2025-06-30,5,2,The build quality  is impressive.,0.5106,Positive,0.5 to 1.0
1314,63,2025-03-17,5,2,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
1315,85,2023-05-28,4,14,"I  love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1316,40,2025-05-24,2,20,"The product is okay, but the instructions were unclear.",-0.2617,Negative,-0.49 to 0.0
1317,24,2025-11-08,1,8,The product arrived late.,0.0,Negative,0.0 to 0.49
1318,28,2024-02-13,3,1,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1319,84,2024-07-20,1,6,Product did not meet my  expectations.,0.0,Negative,0.0 to 0.49
1320,74,2024-11-26,1,10,I had a bad experience with this product.,-0.5423,Negative,-1.0 to -0.5
1321,32,2025-02-25,2,3,The product arrived late.,0.0,Negative,0.0 to 0.49
1322,70,2024-04-15,1,16,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
1323,61,2025-10-27,1,17,Product did  not meet my expectations.,0.0,Negative,0.0 to 0.49
1324,36,2025-12-27,4,10,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1325,66,2024-08-07,3,12,"I love this product, will buy again!",0.6696,Mixed Positive,0.5 to 1.0
1326,69,2024-06-09,5,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1327,37,2025-05-20,2,9,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1328,97,2025-12-23,4,11,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1329,45,2024-01-03,2,19,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1330,24,2025-05-31,2,12,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1331,88,2025-06-02,4,5,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1332,72,2024-06-15,5,4,Amazing value for the  price.,0.7351,Positive,0.5 to 1.0
1333,6,2023-12-06,3,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1334,39,2025-04-03,4,11,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1335,43,2025-03-06,4,15,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1336,95,2023-11-27,1,9,"Not satisfied, the  product broke after a week.",-0.6288,Negative,-1.0 to -0.5
1337,89,2023-10-09,3,4,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1338,44,2025-02-01,2,13,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
1339,76,2024-11-01,5,19,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1340,62,2025-07-10,3,7,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1341,64,2023-06-21,2,7,"Average experience, nothing  special.",-0.3089,Negative,-0.49 to 0.0
1342,91,2025-06-03,5,1,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1343,39,2025-04-10,5,4,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1344,31,2025-05-16,5,20,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1345,55,2023-10-14,5,18,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1346,47,2024-10-14,2,6,The product arrived late.,0.0,Negative,0.0 to 0.49
1347,21,2025-07-16,4,11,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
1348,45,2024-02-14,5,19,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1349,22,2025-04-11,4,10,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
1350,69,2024-02-01,3,9,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1351,30,2023-07-23,1,20,"Not satisfied, the product broke  after a week.",-0.6288,Negative,-1.0 to -0.5
1352,50,2025-06-25,5,14,The quality is  top-notch.,0.0,Positive,0.0 to 0.49
1353,34,2024-06-30,5,5,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1354,53,2024-05-08,5,8,"Excellent  product, highly recommend!",0.7773,Positive,0.5 to 1.0
1355,9,2025-05-29,5,20,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1356,14,2025-04-18,4,15,The quality is top-notch.,0.0,Positive,0.0 to 0.49
1357,23,2024-01-03,1,17,"Terrible  customer service, would not buy again.",-0.4767,Negative,-0.49 to 0.0
1358,90,2024-01-16,3,10,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1359,28,2023-05-25,3,4,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1360,58,2023-11-13,2,12,"Average  experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1361,96,2023-03-07,5,15,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1362,99,2025-12-03,1,2,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
1363,16,2024-07-16,2,4,The product arrived late.,0.0,Negative,0.0 to 0.49
